dataset,filename,filepath,speaker,raw_label,emotion,sample_rate,duration
ravdess,03-01-05-02-01-02-13.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_13/03-01-05-02-01-02-13.wav,13,05,Angry,16000,4.2709375
ravdess,03-01-05-02-02-01-13.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_13/03-01-05-02-02-01-13.wav,13,05,Angry,16000,3.57025
ravdess,03-01-05-02-02-02-13.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_13/03-01-05-02-02-02-13.wav,13,05,Angry,16000,4.170875
ravdess,03-01-06-01-01-01-13.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_13/03-01-06-01-01-01-13.wav,13,06,Fear,16000,3.1365
ravdess,03-01-06-01-01-02-13.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_13/03-01-06-01-01-02-13.wav,13,06,Fear,16000,3.169875
ravdess,03-01-06-01-02-01-13.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_13/03-01-06-01-02-01-13.wav,13,06,Fear,16000,3.20325
ravdess,03-01-06-01-02-02-13.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_13/03-01-06-01-02-02-13.wav,13,06,Fear,16000,3.2365625
ravdess,03-01-06-02-01-01-13.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_13/03-01-06-02-01-01-13.wav,13,06,Fear,16000,3.3700625
ravdess,03-01-06-02-01-02-13.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_13/03-01-06-02-01-02-13.wav,13,06,Fear,16000,3.2699375
ravdess,03-01-06-02-02-01-13.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_13/03-01-06-02-02-01-13.wav,13,06,Fear,16000,3.5035
ravdess,03-01-06-02-02-02-13.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_13/03-01-06-02-02-02-13.wav,13,06,Fear,16000,3.20325
ravdess,03-01-07-01-01-01-13.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_13/03-01-07-01-01-01-13.wav,13,07,Disgust,16000,3.1365
ravdess,03-01-07-01-01-02-13.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_13/03-01-07-01-01-02-13.wav,13,07,Disgust,16000,3.169875
ravdess,03-01-07-01-02-01-13.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_13/03-01-07-01-02-01-13.wav,13,07,Disgust,16000,3.2699375
ravdess,03-01-07-01-02-02-13.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_13/03-01-07-01-02-02-13.wav,13,07,Disgust,16000,3.2365625
ravdess,03-01-07-02-01-01-13.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_13/03-01-07-02-01-01-13.wav,13,07,Disgust,16000,3.4034375
ravdess,03-01-07-02-01-02-13.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_13/03-01-07-02-01-02-13.wav,13,07,Disgust,16000,3.70375
ravdess,03-01-07-02-02-01-13.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_13/03-01-07-02-02-01-13.wav,13,07,Disgust,16000,3.4034375
ravdess,03-01-07-02-02-02-13.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_13/03-01-07-02-02-02-13.wav,13,07,Disgust,16000,3.4368125
ravdess,03-01-08-01-01-01-13.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_13/03-01-08-01-01-01-13.wav,13,08,Surprise,16000,3.4034375
ravdess,03-01-08-01-01-02-13.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_13/03-01-08-01-01-02-13.wav,13,08,Surprise,16000,3.1365
ravdess,03-01-08-01-02-01-13.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_13/03-01-08-01-02-01-13.wav,13,08,Surprise,16000,3.1365
ravdess,03-01-08-01-02-02-13.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_13/03-01-08-01-02-02-13.wav,13,08,Surprise,16000,3.036375
ravdess,03-01-08-02-01-01-13.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_13/03-01-08-02-01-01-13.wav,13,08,Surprise,16000,3.3366875
ravdess,03-01-08-02-01-02-13.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_13/03-01-08-02-01-02-13.wav,13,08,Surprise,16000,3.3033125
ravdess,03-01-08-02-02-01-13.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_13/03-01-08-02-02-01-13.wav,13,08,Surprise,16000,3.3366875
ravdess,03-01-08-02-02-02-13.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_13/03-01-08-02-02-02-13.wav,13,08,Surprise,16000,3.3033125
ravdess,03-01-01-01-01-01-14.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_14/03-01-01-01-01-01-14.wav,14,01,Neutral,16000,3.470125
ravdess,03-01-01-01-01-02-14.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_14/03-01-01-01-01-02-14.wav,14,01,Neutral,16000,3.3366875
ravdess,03-01-01-01-02-01-14.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_14/03-01-01-01-02-01-14.wav,14,01,Neutral,16000,3.4701875
ravdess,03-01-01-01-02-02-14.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_14/03-01-01-01-02-02-14.wav,14,01,Neutral,16000,3.57025
ravdess,03-01-03-01-01-01-14.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_14/03-01-03-01-01-01-14.wav,14,03,Happy,16000,3.70375
ravdess,03-01-03-01-01-02-14.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_14/03-01-03-01-01-02-14.wav,14,03,Happy,16000,3.670375
ravdess,03-01-03-01-02-01-14.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_14/03-01-03-01-02-01-14.wav,14,03,Happy,16000,3.4034375
ravdess,03-01-03-01-02-02-14.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_14/03-01-03-01-02-02-14.wav,14,03,Happy,16000,3.470125
ravdess,03-01-03-02-01-01-14.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_14/03-01-03-02-01-01-14.wav,14,03,Happy,16000,3.7704375
ravdess,03-01-03-02-01-02-14.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_14/03-01-03-02-01-02-14.wav,14,03,Happy,16000,3.7370625
ravdess,03-01-03-02-02-01-14.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_14/03-01-03-02-02-01-14.wav,14,03,Happy,16000,3.8371875
ravdess,03-01-03-02-02-02-14.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_14/03-01-03-02-02-02-14.wav,14,03,Happy,16000,3.7370625
ravdess,03-01-04-01-01-01-14.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_14/03-01-04-01-01-01-14.wav,14,04,Sad,16000,3.7370625
ravdess,03-01-04-01-01-02-14.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_14/03-01-04-01-01-02-14.wav,14,04,Sad,16000,3.603625
ravdess,03-01-04-01-02-01-14.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_14/03-01-04-01-02-01-14.wav,14,04,Sad,16000,3.603625
ravdess,03-01-04-01-02-02-14.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_14/03-01-04-01-02-02-14.wav,14,04,Sad,16000,3.536875
ravdess,03-01-04-02-01-01-14.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_14/03-01-04-02-01-01-14.wav,14,04,Sad,16000,3.8705625
ravdess,03-01-04-02-01-02-14.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_14/03-01-04-02-01-02-14.wav,14,04,Sad,16000,3.670375
ravdess,03-01-04-02-02-01-14.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_14/03-01-04-02-02-01-14.wav,14,04,Sad,16000,3.670375
ravdess,03-01-04-02-02-02-14.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_14/03-01-04-02-02-02-14.wav,14,04,Sad,16000,3.9039375
ravdess,03-01-05-01-01-01-14.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_14/03-01-05-01-01-01-14.wav,14,05,Angry,16000,3.603625
ravdess,03-01-05-01-01-02-14.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_14/03-01-05-01-01-02-14.wav,14,05,Angry,16000,3.70375
ravdess,03-01-05-01-02-01-14.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_14/03-01-05-01-02-01-14.wav,14,05,Angry,16000,3.7370625
ravdess,03-01-05-01-02-02-14.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_14/03-01-05-01-02-02-14.wav,14,05,Angry,16000,3.9039375
ravdess,03-01-05-02-01-01-14.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_14/03-01-05-02-01-01-14.wav,14,05,Angry,16000,4.2709375
ravdess,03-01-05-02-01-02-14.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_14/03-01-05-02-01-02-14.wav,14,05,Angry,16000,4.3710625
ravdess,03-01-05-02-02-01-14.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_14/03-01-05-02-02-01-14.wav,14,05,Angry,16000,4.170875
ravdess,03-01-05-02-02-02-14.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_14/03-01-05-02-02-02-14.wav,14,05,Angry,16000,4.4044375
ravdess,03-01-06-01-01-01-14.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_14/03-01-06-01-01-01-14.wav,14,06,Fear,16000,3.3700625
ravdess,03-01-06-01-01-02-14.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_14/03-01-06-01-01-02-14.wav,14,06,Fear,16000,3.57025
ravdess,03-01-06-01-02-01-14.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_14/03-01-06-01-02-01-14.wav,14,06,Fear,16000,3.3700625
ravdess,03-01-06-01-02-02-14.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_14/03-01-06-01-02-02-14.wav,14,06,Fear,16000,3.3700625
ravdess,03-01-06-02-01-01-14.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_14/03-01-06-02-01-01-14.wav,14,06,Fear,16000,3.3700625
ravdess,03-01-06-02-01-02-14.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_14/03-01-06-02-01-02-14.wav,14,06,Fear,16000,3.4034375
ravdess,03-01-06-02-02-01-14.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_14/03-01-06-02-02-01-14.wav,14,06,Fear,16000,3.5035
ravdess,03-01-06-02-02-02-14.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_14/03-01-06-02-02-02-14.wav,14,06,Fear,16000,3.470125
ravdess,03-01-07-01-01-01-14.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_14/03-01-07-01-01-01-14.wav,14,07,Disgust,16000,3.7704375
ravdess,03-01-07-01-01-02-14.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_14/03-01-07-01-01-02-14.wav,14,07,Disgust,16000,3.637
ravdess,03-01-07-01-02-01-14.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_14/03-01-07-01-02-01-14.wav,14,07,Disgust,16000,3.7370625
ravdess,03-01-07-01-02-02-14.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_14/03-01-07-01-02-02-14.wav,14,07,Disgust,16000,3.7704375
ravdess,03-01-07-02-01-01-14.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_14/03-01-07-02-01-01-14.wav,14,07,Disgust,16000,3.93725
ravdess,03-01-07-02-01-02-14.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_14/03-01-07-02-01-02-14.wav,14,07,Disgust,16000,3.7370625
ravdess,03-01-07-02-02-01-14.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_14/03-01-07-02-02-01-14.wav,14,07,Disgust,16000,3.670375
ravdess,03-01-07-02-02-02-14.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_14/03-01-07-02-02-02-14.wav,14,07,Disgust,16000,3.8038125
ravdess,03-01-08-01-01-01-14.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_14/03-01-08-01-01-01-14.wav,14,08,Surprise,16000,3.637
ravdess,03-01-08-01-01-02-14.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_14/03-01-08-01-01-02-14.wav,14,08,Surprise,16000,3.57025
ravdess,03-01-08-01-02-01-14.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_14/03-01-08-01-02-01-14.wav,14,08,Surprise,16000,3.20325
ravdess,03-01-08-01-02-02-14.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_14/03-01-08-01-02-02-14.wav,14,08,Surprise,16000,3.3033125
ravdess,03-01-08-02-01-01-14.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_14/03-01-08-02-01-01-14.wav,14,08,Surprise,16000,3.970625
ravdess,03-01-08-02-01-02-14.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_14/03-01-08-02-01-02-14.wav,14,08,Surprise,16000,3.70375
ravdess,03-01-08-02-02-01-14.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_14/03-01-08-02-02-01-14.wav,14,08,Surprise,16000,3.70375
ravdess,03-01-08-02-02-02-14.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_14/03-01-08-02-02-02-14.wav,14,08,Surprise,16000,3.7370625
ravdess,03-01-01-01-01-01-15.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_15/03-01-01-01-01-01-15.wav,15,01,Neutral,16000,3.3700625
ravdess,03-01-01-01-01-02-15.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_15/03-01-01-01-01-02-15.wav,15,01,Neutral,16000,3.4368125
ravdess,03-01-01-01-02-01-15.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_15/03-01-01-01-02-01-15.wav,15,01,Neutral,16000,3.43675
ravdess,03-01-01-01-02-02-15.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_15/03-01-01-01-02-02-15.wav,15,01,Neutral,16000,3.4034375
ravdess,03-01-03-01-01-01-15.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_15/03-01-03-01-01-01-15.wav,15,03,Happy,16000,3.4034375
ravdess,03-01-03-01-01-02-15.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_15/03-01-03-01-01-02-15.wav,15,03,Happy,16000,3.3366875
ravdess,03-01-03-01-02-01-15.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_15/03-01-03-01-02-01-15.wav,15,03,Happy,16000,3.3366875
ravdess,03-01-03-01-02-02-15.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_15/03-01-03-01-02-02-15.wav,15,03,Happy,16000,3.4368125
ravdess,03-01-03-02-01-01-15.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_15/03-01-03-02-01-01-15.wav,15,03,Happy,16000,3.57025
ravdess,03-01-03-02-01-02-15.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_15/03-01-03-02-01-02-15.wav,15,03,Happy,16000,3.470125
ravdess,03-01-03-02-02-01-15.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_15/03-01-03-02-02-01-15.wav,15,03,Happy,16000,3.8038125
ravdess,03-01-03-02-02-02-15.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_15/03-01-03-02-02-02-15.wav,15,03,Happy,16000,3.3700625
ravdess,03-01-04-01-01-01-15.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_15/03-01-04-01-01-01-15.wav,15,04,Sad,16000,3.5035
ravdess,03-01-04-01-01-02-15.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_15/03-01-04-01-01-02-15.wav,15,04,Sad,16000,3.3033125
ravdess,03-01-04-01-02-01-15.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_15/03-01-04-01-02-01-15.wav,15,04,Sad,16000,3.3033125
ravdess,03-01-04-01-02-02-15.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_15/03-01-04-01-02-02-15.wav,15,04,Sad,16000,3.3700625
ravdess,03-01-04-02-01-01-15.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_15/03-01-04-02-01-01-15.wav,15,04,Sad,16000,3.2699375
ravdess,03-01-04-02-01-02-15.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_15/03-01-04-02-01-02-15.wav,15,04,Sad,16000,3.4034375
ravdess,03-01-04-02-02-01-15.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_15/03-01-04-02-02-01-15.wav,15,04,Sad,16000,3.536875
ravdess,03-01-04-02-02-02-15.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_15/03-01-04-02-02-02-15.wav,15,04,Sad,16000,3.4368125
ravdess,03-01-05-01-01-01-15.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_15/03-01-05-01-01-01-15.wav,15,05,Angry,16000,3.637
ravdess,03-01-05-01-01-02-15.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_15/03-01-05-01-01-02-15.wav,15,05,Angry,16000,3.603625
ravdess,03-01-05-01-02-01-15.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_15/03-01-05-01-02-01-15.wav,15,05,Angry,16000,3.70375
ravdess,03-01-05-01-02-02-15.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_15/03-01-05-01-02-02-15.wav,15,05,Angry,16000,3.536875
ravdess,03-01-05-02-01-01-15.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_15/03-01-05-02-01-01-15.wav,15,05,Angry,16000,3.536875
ravdess,03-01-05-02-01-02-15.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_15/03-01-05-02-01-02-15.wav,15,05,Angry,16000,3.737125
ravdess,03-01-05-02-02-01-15.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_15/03-01-05-02-02-01-15.wav,15,05,Angry,16000,3.4701875
ravdess,03-01-05-02-02-02-15.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_15/03-01-05-02-02-02-15.wav,15,05,Angry,16000,3.603625
ravdess,03-01-06-01-01-01-15.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_15/03-01-06-01-01-01-15.wav,15,06,Fear,16000,3.3033125
ravdess,03-01-06-01-01-02-15.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_15/03-01-06-01-01-02-15.wav,15,06,Fear,16000,3.3033125
ravdess,03-01-06-01-02-01-15.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_15/03-01-06-01-02-01-15.wav,15,06,Fear,16000,3.2699375
ravdess,03-01-06-01-02-02-15.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_15/03-01-06-01-02-02-15.wav,15,06,Fear,16000,3.3033125
ravdess,03-01-06-02-01-01-15.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_15/03-01-06-02-01-01-15.wav,15,06,Fear,16000,3.3366875
ravdess,03-01-06-02-01-02-15.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_15/03-01-06-02-01-02-15.wav,15,06,Fear,16000,3.4701875
ravdess,03-01-06-02-02-01-15.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_15/03-01-06-02-02-01-15.wav,15,06,Fear,16000,3.3700625
ravdess,03-01-06-02-02-02-15.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_15/03-01-06-02-02-02-15.wav,15,06,Fear,16000,3.5035
ravdess,03-01-07-01-01-01-15.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_15/03-01-07-01-01-01-15.wav,15,07,Disgust,16000,3.7370625
ravdess,03-01-07-01-01-02-15.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_15/03-01-07-01-01-02-15.wav,15,07,Disgust,16000,3.637
ravdess,03-01-07-01-02-01-15.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_15/03-01-07-01-02-01-15.wav,15,07,Disgust,16000,3.670375
ravdess,03-01-07-01-02-02-15.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_15/03-01-07-01-02-02-15.wav,15,07,Disgust,16000,4.07075
ravdess,03-01-07-02-01-01-15.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_15/03-01-07-02-01-01-15.wav,15,07,Disgust,16000,3.7036875
ravdess,03-01-07-02-01-02-15.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_15/03-01-07-02-01-02-15.wav,15,07,Disgust,16000,3.3700625
ravdess,03-01-07-02-02-01-15.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_15/03-01-07-02-02-01-15.wav,15,07,Disgust,16000,3.3033125
ravdess,03-01-07-02-02-02-15.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_15/03-01-07-02-02-02-15.wav,15,07,Disgust,16000,3.4701875
ravdess,03-01-08-01-01-01-15.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_15/03-01-08-01-01-01-15.wav,15,08,Surprise,16000,3.637
ravdess,03-01-08-01-01-02-15.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_15/03-01-08-01-01-02-15.wav,15,08,Surprise,16000,3.4368125
ravdess,03-01-08-01-02-01-15.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_15/03-01-08-01-02-01-15.wav,15,08,Surprise,16000,3.70375
ravdess,03-01-08-01-02-02-15.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_15/03-01-08-01-02-02-15.wav,15,08,Surprise,16000,3.3700625
ravdess,03-01-08-02-01-01-15.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_15/03-01-08-02-01-01-15.wav,15,08,Surprise,16000,3.3700625
ravdess,03-01-08-02-01-02-15.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_15/03-01-08-02-01-02-15.wav,15,08,Surprise,16000,3.3033125
ravdess,03-01-08-02-02-01-15.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_15/03-01-08-02-02-01-15.wav,15,08,Surprise,16000,3.20325
ravdess,03-01-08-02-02-02-15.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_15/03-01-08-02-02-02-15.wav,15,08,Surprise,16000,3.3366875
ravdess,03-01-01-01-01-01-16.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_16/03-01-01-01-01-01-16.wav,16,01,Neutral,16000,3.7370625
ravdess,03-01-01-01-01-02-16.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_16/03-01-01-01-01-02-16.wav,16,01,Neutral,16000,3.737125
ravdess,03-01-01-01-02-01-16.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_16/03-01-01-01-02-01-16.wav,16,01,Neutral,16000,3.603625
ravdess,03-01-01-01-02-02-16.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_16/03-01-01-01-02-02-16.wav,16,01,Neutral,16000,3.57025
ravdess,03-01-03-01-01-01-16.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_16/03-01-03-01-01-01-16.wav,16,03,Happy,16000,3.70375
ravdess,03-01-03-01-01-02-16.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_16/03-01-03-01-01-02-16.wav,16,03,Happy,16000,3.670375
ravdess,03-01-03-01-02-01-16.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_16/03-01-03-01-02-01-16.wav,16,03,Happy,16000,3.7370625
ravdess,03-01-03-01-02-02-16.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_16/03-01-03-01-02-02-16.wav,16,03,Happy,16000,3.670375
ravdess,03-01-03-02-01-01-16.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_16/03-01-03-02-01-01-16.wav,16,03,Happy,16000,3.7704375
ravdess,03-01-03-02-01-02-16.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_16/03-01-03-02-01-02-16.wav,16,03,Happy,16000,3.57025
ravdess,03-01-03-02-02-01-16.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_16/03-01-03-02-02-01-16.wav,16,03,Happy,16000,3.7704375
ravdess,03-01-03-02-02-02-16.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_16/03-01-03-02-02-02-16.wav,16,03,Happy,16000,3.8038125
ravdess,03-01-04-01-01-01-16.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_16/03-01-04-01-01-01-16.wav,16,04,Sad,16000,3.57025
ravdess,03-01-04-01-01-02-16.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_16/03-01-04-01-01-02-16.wav,16,04,Sad,16000,3.637
ravdess,03-01-04-01-02-01-16.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_16/03-01-04-01-02-01-16.wav,16,04,Sad,16000,3.4034375
ravdess,03-01-04-01-02-02-16.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_16/03-01-04-01-02-02-16.wav,16,04,Sad,16000,3.5035
ravdess,03-01-04-02-01-01-16.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_16/03-01-04-02-01-01-16.wav,16,04,Sad,16000,3.7370625
ravdess,03-01-04-02-01-02-16.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_16/03-01-04-02-01-02-16.wav,16,04,Sad,16000,3.8038125
ravdess,03-01-04-02-02-01-16.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_16/03-01-04-02-02-01-16.wav,16,04,Sad,16000,3.8705625
ravdess,03-01-04-02-02-02-16.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_16/03-01-04-02-02-02-16.wav,16,04,Sad,16000,3.7370625
ravdess,03-01-05-01-01-01-16.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_16/03-01-05-01-01-01-16.wav,16,05,Angry,16000,3.9706875
ravdess,03-01-05-01-01-02-16.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_16/03-01-05-01-01-02-16.wav,16,05,Angry,16000,4.004
ravdess,03-01-05-01-02-01-16.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_16/03-01-05-01-02-01-16.wav,16,05,Angry,16000,3.9039375
ravdess,03-01-05-01-02-02-16.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_16/03-01-05-01-02-02-16.wav,16,05,Angry,16000,3.9039375
ravdess,03-01-05-02-01-01-16.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_16/03-01-05-02-01-01-16.wav,16,05,Angry,16000,3.9706875
ravdess,03-01-05-02-01-02-16.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_16/03-01-05-02-01-02-16.wav,16,05,Angry,16000,3.7370625
ravdess,03-01-05-02-02-01-16.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_16/03-01-05-02-02-01-16.wav,16,05,Angry,16000,3.8038125
ravdess,03-01-05-02-02-02-16.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_16/03-01-05-02-02-02-16.wav,16,05,Angry,16000,4.07075
ravdess,03-01-06-01-01-01-16.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_16/03-01-06-01-01-01-16.wav,16,06,Fear,16000,3.7036875
ravdess,03-01-06-01-01-02-16.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_16/03-01-06-01-01-02-16.wav,16,06,Fear,16000,3.5035
ravdess,03-01-06-01-02-01-16.wav,ravdess/Audio_Speech_Actors_01-24_16k/Actor_16/03-01-06-01-02-01-16.wav,16,06,Fear,16000,3.637
